ID,Pred
2021_3210_3460,0.8896177054148557
2021_3210_3461,0.9129254361724044
2021_3211_3219,0.9774749564508963
2021_3211_3226,0.8825389493059541
2021_3211_3231,0.31613191215138625
2021_3211_3234,0.5
2021_3211_3235,0.5043840096670086
2021_3211_3238,0.9693706441373223
2021_3211_3246,0.4649844358647292
2021_3211_3250,0.9555908967213982
2021_3211_3257,0.202968069251017
2021_3211_3265,0.9533040271632333
2021_3211_3266,0.6838680878486143
2021_3211_3268,0.11387374518217049
2021_3211_3273,0.9766896609508297
2021_3211_3276,0.5393753959591099
2021_3211_3277,0.6988339585616395
2021_3211_3283,0.5437292111102142
2021_3211_3291,0.9810293590406323
2021_3211_3292,0.9316895385547915
2021_3211_3299,0.9754613830635831
2021_3211_3301,0.18383146485673493
2021_3211_3314,0.724023242339543
2021_3211_3321,0.5306503748493193
2021_3211_3329,0.616208318827642
2021_3211_3332,0.3123529362705298
2021_3211_3333,0.495615990332992
2021_3211_3353,0.495615990332992
2021_3211_3355,0.7671845291154463
2021_3211_3372,0.7733902092322946
2021_3211_3376,0.08432660143783252
2021_3211_3377,0.6951303214916356
2021_3211_3378,0.6951303214916356
2021_3211_3390,0.0
2021_3211_3392,0.9624659545050284
2021_3211_3393,0.6244684113262858
2021_3211_3397,0.430310653299057
2021_3211_3400,0.5610712572327675
2021_3211_3401,0.28303958460776224
2021_3211_3407,0.9349627305490975
2021_3211_3413,0.9270876967289966
2021_3211_3416,0.754421621853542
2021_3211_3417,0.22355112711212796
2021_3211_3430,0.9906659262970982
2021_3211_3433,0.9258933842020897
2021_3211_3439,0.6120526538204781
2021_3211_3448,0.7411950801640304
2021_3211_3450,0.69140125108759
2021_3211_3452,0.5437292111102142
2021_3211_3460,0.9209342114402085
2021_3211_3461,0.9380895048833473
2021_3219_3226,0.14758756762498776
2021_3219_3231,0.010540327336975129
2021_3219_3234,0.02252504354910377
2021_3219_3235,0.022914406332900216
2021_3219_3238,0.4217345857020071
2021_3219_3246,0.019634507682730024
2021_3219_3250,0.3314887123258291
2021_3219_3257,0.0058340598517897715
2021_3219_3265,0.3199353360997238
2021_3219_3266,0.047482852677728
2021_3219_3268,0.0029525945087381295
2021_3219_3273,0.491232654683386
2021_3219_3276,0.02627485836628119
2021_3219_3277,0.050758049290166564
2021_3219_3283,0.02672726725480149
2021_3219_3291,0.5437292111102142
2021_3219_3292,0.2391385453835412
2021_3219_3299,0.47809342331405685
2021_3219_3301,0.005163589060420972
2021_3219_3314,0.057009510580867
2021_3219_3321,0.025392288477598203
2021_3219_3329,0.03567907533174165
2021_3219_3332,0.010358996373794513
2021_3219_3333,0.02214214690837305
2021_3219_3353,0.02214214690837305
2021_3219_3355,0.0705767313903558
2021_3219_3372,0.07291230327100329
2021_3219_3376,0.0021176945636425045
2021_3219_3377,0.04991973782104937
2021_3219_3378,0.04991973782104937
2021_3219_3390,0.0
2021_3219_3392,0.3714282104498325
2021_3219_3393,0.036905648063836664
2021_3219_3397,0.017108408822650856
2021_3219_3400,0.02861382509503824
2021_3219_3401,0.009015274618467
2021_3219_3407,0.24884183375014526
2021_3219_3413,0.22660979076770538
2021_3219_3416,0.06611178667766013
2021_3219_3417,0.006591011738728196
2021_3219_3430,0.709789287011244
2021_3219_3433,0.22355112711212796
2021_3219_3439,0.03508060198077245
2021_3219_3448,0.06191049511665281
2021_3219_3450,0.04909455568296623
2021_3219_3452,0.02672726725480149
2021_3219_3460,0.21161188992289137
2021_3219_3461,0.25880491983596965
2021_3226_3231,0.0579596186821555
2021_3226_3234,0.11746105069404594
2021_3226_3235,0.11929118269349492
2021_3226_3238,0.8081435118748892
2021_3226_3246,0.14
2021_3226_3250,0.7411950801640304
2021_3226_3257,0.03278206747681501
2021_3226_3265,0.730975958186144
2021_3226_3266,0.22355112711212796
2021_3226_3268,0.01681600394746462
2021_3226_3273,0.8479453033811148
2021_3226_3276,0.13483508122178553
2021_3226_3277,0.2359623696661731
2021_3226_3283,0.1368939243813426
2021_3226_3291,0.8731402098114025
2021_3226_3292,0.644795743238257
2021_3226_3299,0.8410372918495214
2021_3226_3301,0.029105303268968236
2021_3226_3314,0.25880491983596965
2021_3226_3321,0.13079580461733858
2021_3226_3329,0.17606898184768
2021_3226_3332,0.057009510580867
2021_3226_3333,0.11565530892773694
2021_3226_3353,0.11565530892773694
2021_3226_3355,0.30486967850836444
2021_3226_3372,0.3123529362705298
2021_3226_3376,0.012108579946991929
2021_3226_3377,0.2328154708845536
2021_3226_3378,0.2328154708845536
2021_3226_3390,0.0
2021_3226_3392,0.7733902092322946
2021_3226_3393,0.18121490928565806
2021_3226_3397,0.09134848614322229
2021_3226_3400,0.14539498786995048
2021_3226_3401,0.04991973782104937
2021_3226_3407,0.6567512792224185
2021_3226_3413,0.6285717895501676
2021_3226_3416,0.2902107129887562
2021_3226_3417,0.036905648063836664
2021_3226_3430,0.9338882133223401
2021_3226_3433,0.6244684113262858
2021_3226_3439,0.1735394206826115
2021_3226_3448,0.27597675766045704
2021_3226_3450,0.22969792327839889
2021_3226_3452,0.1368939243813426
2021_3226_3460,0.6078806252312504
2021_3226_3461,0.6685112876741709
2021_3231_3234,0.6838680878486137
2021_3231_3235,0.6876470637294702
2021_3231_3238,0.9856038490798262
2021_3231_3246,0.6527872506141815
2021_3231_3250,0.9789687621906227
2021_3231_3257,0.3552042567617431
2021_3231_3265,0.977857853091627
2021_3231_3266,0.8239310181523201
2021_3231_3268,0.21752237159140134
2021_3231_3273,0.989087538357468
2021_3231_3276,0.7169604153922378
2021_3231_3277,0.8338769266703779
2021_3231_3283,0.7205054841097162
2021_3231_3291,0.9911400549648152
2021_3231_3292,0.967217932523185
2021_3231_3299,0.9885048457683334
2021_3231_3301,0.32761410650054995
2021_3231_3314,0.8501925841768613
2021_3231_3321,0.7097892870112438
2021_3231_3329,0.776448872887872
2021_3231_3332,0.4956159903329913
2021_3231_3333,0.6800646639002762
2021_3231_3353,0.6800646639002762
2021_3231_3355,0.8769745430534696
2021_3231_3372,0.8807088173065052
2021_3231_3376,0.1661230733296218
2021_3231_3377,0.8314334194703201
2021_3231_3378,0.8314334194703201
2021_3231_3390,0.0
2021_3231_3392,0.9822917158772176
2021_3231_3393,0.7824776284085981
2021_3231_3397,0.6203470811722838
2021_3231_3400,0.7344105107388983
2021_3231_3401,0.4606246040408901
2021_3231_3407,0.9688456570162703
2021_3231_3413,0.9649193980192275
2021_3231_3416,0.8692041953826615
2021_3231_3417,0.38379168117235796
2021_3231_3430,0.9956633684085063
2021_3231_3433,0.9500000000000001
2021_3231_3439,0.7733902092322946
2021_3231_3448,0.8610208453108963
2021_3231_3450,0.828961342752704
2021_3231_3452,0.7205054841097162
2021_3231_3460,0.9618272813584903
2021_3231_3461,0.9703950340853036
2021_3234_3235,0.5043840096670086
2021_3234_3238,0.9693706441373223
2021_3234_3246,0.4649844358647292
2021_3234_3250,0.9555908967213982
2021_3234_3257,0.202968069251017
2021_3234_3265,0.9533040271632333
2021_3234_3266,0.6838680878486143
2021_3234_3268,0.11387374518217049
2021_3234_3273,0.9766896609508297
2021_3234_3276,0.5393753959591099
2021_3234_3277,0.6988339585616395
2021_3234_3283,0.5437292111102142
2021_3234_3291,0.9810293590406323
2021_3234_3292,0.9316895385547915
2021_3234_3299,0.9754613830635831
2021_3234_3301,0.18383146485673493
2021_3234_3314,0.724023242339543
2021_3234_3321,0.5306503748493193
2021_3234_3329,0.616208318827642
2021_3234_3332,0.3123529362705298
2021_3234_3333,0.495615990332992
2021_3234_3353,0.495615990332992
2021_3234_3355,0.7671845291154463
2021_3234_3372,0.7733902092322946
2021_3234_3376,0.08432660143783252
2021_3234_3377,0.6951303214916356
2021_3234_3378,0.6951303214916356
2021_3234_3390,0.0
2021_3234_3392,0.9624659545050284
2021_3234_3393,0.6244684113262858
2021_3234_3397,0.430310653299057
2021_3234_3400,0.5610712572327675
2021_3234_3401,0.28303958460776224
2021_3234_3407,0.9349627305490975
2021_3234_3413,0.9270876967289966
2021_3234_3416,0.754421621853542
2021_3234_3417,0.22355112711212796
2021_3234_3430,0.9906659262970982
2021_3234_3433,0.9258933842020897
2021_3234_3439,0.6120526538204781
2021_3234_3448,0.7411950801640304
2021_3234_3450,0.69140125108759
2021_3234_3452,0.5437292111102142
2021_3234_3460,0.9209342114402085
2021_3234_3461,0.9380895048833473
2021_3235_3238,0.9688456570162703
2021_3235_3246,0.4606246040408901
2021_3235_3250,0.9548407276962895
2021_3235_3257,0.20014592850393118
2021_3235_3265,0.9525171473222719
2021_3235_3266,0.6800646639002762
2021_3235_3268,0.11211614555397402
2021_3235_3273,0.9762870530351175
2021_3235_3276,0.5350155641352708
2021_3235_3277,0.67
2021_3235_3283,0.5393753959591092
2021_3235_3291,0.9807002237370184
2021_3235_3292,0.9305649592087909
2021_3235_3299,0.9750381029572681
2021_3235_3301,0.18121490928565764
2021_3235_3314,0.7205054841097162
2021_3235_3321,0.5262804905822384
2021_3235_3329,0.6120526538204775
2021_3235_3332,0.30859874891240996
2021_3235_3333,0.491232654683386
2021_3235_3353,0.491232654683386
2021_3235_3355,0.7640376303338264
2021_3235_3372,0.7703020767216011
2021_3235_3376,0.08298234388851725
2021_3235_3377,0.6914012510875895
2021_3235_3378,0.6914012510875895
2021_3235_3390,0.0
2021_3235_3392,0.9618272813584903
2021_3235_3393,0.6203470811722838
2021_3235_3397,0.4260170563437246
2021_3235_3400,0.5567480217420808
2021_3235_3401,0.27949451589028335
2021_3235_3407,0.9338882133223398
2021_3235_3413,0.9258933842020894
2021_3235_3416,0.7511581662498549
2021_3235_3417,0.22052197607495744
2021_3235_3430,0.9905023641016947
2021_3235_3433,0.9246810980340935
2021_3235_3439,0.6078806252312504
2021_3235_3448,0.7378169425240233
2021_3235_3450,0.6876470637294702
2021_3235_3452,0.5393753959591092
2021_3235_3460,0.9196478401140241
2021_3235_3461,0.9370631694217221
2021_3238_3246,0.02672726725480149
2021_3238_3250,0.40472811321051966
2021_3238_3257,0.007982142743353297
2021_3238_3265,0.3921193747687496
2021_3238_3266,0.06397901995195794
2021_3238_3268,0.0040440464201570835
2021_3238_3273,0.5696893467009431
2021_3238_3276,0.03567907533174165
2021_3238_3277,0.06831046144520854
2021_3238_3283,0.036287374647761036
2021_3238_3291,0.6203470811722838
2021_3238_3292,0.30116604143836045
2021_3238_3299,0.5567480217420808
2021_3238_3301,0.007066561394858918
2021_3238_3314,0.07654937994607594
2021_3238_3321,0.03449180823388089
2021_3238_3329,0.04828232075766079
2021_3238_3332,0.014149434718831844
2021_3238_3333,0.03011294042379479
2021_3238_3353,0.03011294042379479
2021_3238_3355,0.09430170602355832
2021_3238_3372,0.09734017315908357
2021_3238_3376,0.002901416651803945
2021_3238_3377,0.06720278058673997
2021_3238_3378,0.06720278058673997
2021_3238_3390,0.0
2021_3238_3392,0.447583826729943
2021_3238_3393,0.04991973782104937
2021_3238_3397,0.023310339049170254
2021_3238_3400,0.038821820993828214
2021_3238_3401,0.0123201555531306
2021_3238_3407,0.3123529362705298
2021_3238_3413,0.2866117316711115
2021_3238_3416,0.08847871643359875
2021_3238_3417,0.009015274618467
2021_3238_3430,0.7703020767216012
2021_3238_3433,0.28303958460776224
2021_3238_3439,0.047482852677728
2021_3238_3448,0.08298234388851725
2021_3238_3450,0.06611178667766013
2021_3238_3452,0.036287374647761036
2021_3238_3460,0.26902404181385586
2021_3238_3461,0.3237628556748857
2021_3246_3250,0.9611781790061716
2021_3246_3257,0.22660979076770538
2021_3246_3265,0.9591667348809058
2021_3246_3266,0.7133882683288885
2021_3246_3268,0.12881498741821296
2021_3246_3273,0.9796788751799252
2021_3246_3276,0.5739829436562754
2021_3246_3277,0.7275134698359204
2021_3246_3283,0.5782654142979928
2021_3246_3291,0.9834714873898485
2021_3246_3292,0.9400954317661041
2021_3246_3299,0.9786046558006417
2021_3246_3301,0.20581976366314927
2021_3246_3314,0.7511581662498549
2021_3246_3321,0.5653852427095518
2021_3246_3329,0.648801923431041
2021_3246_3332,0.34324872077758145
2021_3246_3333,0.5306503748493193
2021_3246_3353,0.5306503748493193
2021_3246_3355,0.7912989669633926
2021_3246_3372,0.797031930748983
2021_3246_3376,0.09581017143324352
2021_3246_3377,0.724023242339543
2021_3246_3378,0.724023242339543
2021_3246_3390,0.0
2021_3246_3392,0.967217932523185
2021_3246_3393,0.6567512792224185
2021_3246_3397,0.4649844358647292
2021_3246_3400,0.5952718867894803
2021_3246_3401,0.3123529362705298
2021_3246_3407,0.942990489419133
2021_3246_3413,0.936020980048042
2021_3246_3416,0.7794780239250425
2021_3246_3417,0.24884183375014526
2021_3246_3430,0.9918777908958357
2021_3246_3433,0.9349627305490975
2021_3246_3439,0.644795743238257
2021_3246_3448,0.7671845291154463
2021_3246_3450,0.7205054841097166
2021_3246_3452,0.5782654142979928
2021_3246_3460,0.9305649592087909
2021_3246_3461,0.9457537085527664
2021_3250_3257,0.011696138231025123
2021_3250_3265,0.4868506666541439
2021_3250_3266,0.09134848614322229
2021_3250_3268,0.005936658379266816
2021_3250_3273,0.6606935749540316
2021_3250_3276,0.05160967394802709
2021_3250_3277,0.09734017315908357
2021_3250_3283,0.05247479737910815
2021_3250_3291,0.706163727525144
2021_3250_3292,0.3879473461795225
2021_3250_3299,0.648801923431041
2021_3250_3301,0.010358996373794513
2021_3250_3314,0.10867197539624483
2021_3250_3321,0.04991973782104937
2021_3250_3329,0.06943504079120913
2021_3250_3332,0.020673196889719914
2021_3250_3333,0.043670825838675965
2021_3250_3353,0.043670825838675965
2021_3250_3355,0.1328024380835008
2021_3250_3372,0.1368939243813426
2021_3250_3376,0.004261566505138551
2021_3250_3377,0.09581017143324352
2021_3250_3378,0.09581017143324352
2021_3250_3390,0.0
2021_3250_3392,0.5437292111102142
2021_3250_3393,0.07173574718995536
2021_3250_3397,0.0339125494975712
2021_3250_3400,0.05607405013858823
2021_3250_3401,0.018015920095551256
2021_3250_3407,0.4005103201051261
2021_3250_3413,0.3714282104498325
2021_3250_3416,0.1249300138991658
2021_3250_3417,0.01320357592224585
2021_3250_3430,0.8314334194703202
2021_3250_3433,0.36734329388188175
2021_3250_3439,0.0683104614452087
2021_3250_3448,0.11746105069404594
2021_3250_3450,0.09430170602355853
2021_3250_3452,0.08
2021_3250_3460,0.351198076568959
2021_3250_3461,0.4132054670458516
2021_3257_3265,0.98
2021_3257_3266,0.894678941489563
2021_3257_3268,0.3353862850978554
2021_3257_3273,0.993958949746243
2021_3257_3276,0.8213725546316408
2021_3257_3277,0.9011080646000603
2021_3257_3283,0.8239310181523201
2021_3257_3291,0.9950997457357807
2021_3257_3292,0.9816711992685492
2021_3257_3299,0.9936347018546153
2021_3257_3301,0.46934962515068074
2021_3257_3314,0.9115212835664013
2021_3257_3321,0.8161685351432649
2021_3257_3329,0.8631060756186575
2021_3257_3332,0.6407691667214586
2021_3257_3333,0.7941802363368506
2021_3257_3353,0.7941802363368506
2021_3257_3355,0.9282642528100447
2021_3257_3372,0.9305649592087909
2021_3257_3376,0.2655894892611017
2021_3257_3377,0.8995343180097553
2021_3257_3378,0.8995343180097553
2021_3257_3390,0.0
2021_3257_3392,0.9901666769631354
2021_3257_3393,0.8671975619164992
2021_3257_3397,0.7478658368757644
2021_3257_3400,0.8338769266703783
2021_3257_3401,0.6078806252312504
2021_3257_3407,0.9825941918367518
2021_3257_3413,0.98036549231727
2021_3257_3416,0.923450620053924
2021_3257_3417,0.5306503748493193
2021_3257_3430,0.9976063799287438
2021_3257_3433,0.9800250736302688
2021_3257_3439,0.8610208453108965
2021_3257_3448,0.9183423957176635
2021_3257_3450,0.8979383637049315
2021_3257_3452,0.8239310181523201
2021_3257_3460,0.9786046558006417
2021_3257_3461,0.9834714873898485
2021_3265_3266,0.09581017143324352
2021_3265_3268,0.0062553383942949795
2021_3265_3273,0.6723858934994494
2021_3265_3276,0.05424629144723361
2021_3265_3277,0.10206163629506854
2021_3265_3283,0.055153041754054034
2021_3265_3291,0.7169604153922378
2021_3265_3292,0.4005103201051261
2021_3265_3299,0.6606935749540316
2021_3265_3301,0.010912461642531984
2021_3265_3314,0.11387374518217049
2021_3265_3321,0.05247479737910815
2021_3265_3329,0.07291230327100329
2021_3265_3332,0.021765614084388613
2021_3265_3333,0.04592150439833012
2021_3265_3353,0.04592150439833012
2021_3265_3355,0.13897915468910343
2021_3265_3372,0.14322950812915744
2021_3265_3376,0.004490733747620711
2021_3265_3377,0.10046568199024476
2021_3265_3378,0.10046568199024476
2021_3265_3390,0.0
2021_3265_3392,0.5567480217420808
2021_3265_3393,0.07531890196590658
2021_3265_3397,0.03567907533174165
2021_3265_3400,0.058924571642043566
2021_3265_3401,0.018970640959367607
2021_3265_3407,0.4132054670458516
2021_3265_3413,0.38379168117235796
2021_3265_3416,0.13079580461733858
2021_3265_3417,0.013906886994421993
2021_3265_3430,0.83867873107546
2021_3265_3433,0.3796529188277162
2021_3265_3439,0.07173574718995536
2021_3265_3448,0.12302545694653015
2021_3265_3450,0.09889193539993961
2021_3265_3452,0.055153041754054034
2021_3265_3460,0.3632773384683911
2021_3265_3461,0.4260170563437246
2021_3266_3268,0.0560740501385881
2021_3266_3273,0.9509054443170337
2021_3266_3276,0.351198076568959
2021_3266_3277,0.5175293009801174
2021_3266_3283,0.3552042567617431
2021_3266_3291,0.959848063749127
2021_3266_3292,0.8631060756186575
2021_3266_3299,0.9483903260519728
2021_3266_3301,0.09430170602355832
2021_3266_3314,0.5480763540435325
2021_3266_3321,0.34324872077758145
2021_3266_3329,0.4260170563437246
2021_3266_3332,0.17353942068261116
2021_3266_3333,0.3123529362705298
2021_3266_3353,0.3123529362705298
2021_3266_3355,0.603692781445365
2021_3266_3372,0.6120526538204775
2021_3266_3376,0.04083326511909422
2021_3266_3377,0.5131493333458561
2021_3266_3378,0.5131493333458561
2021_3266_3390,0.0
2021_3266_3392,0.9222017311720236
2021_3266_3393,0.43461475729044824
2021_3266_3397,0.25880491983596965
2021_3266_3400,0.3714282104498325
2021_3266_3401,0.15432956970871248
2021_3266_3407,0.8692041953826615
2021_3266_3413,0.8546050121300495
2021_3266_3416,0.5867945329541484
2021_3266_3417,0.11746105069404594
2021_3266_3430,0.9800250736302686
2021_3266_3433,0.8524124323750123
2021_3266_3439,0.43
2021_3266_3448,0.5696893467009431
2021_3266_3450,0.5087673453166139
2021_3266_3452,0.3552042567617431
2021_3266_3460,0.8433678098545786
2021_3266_3461,0.8750699861008342
2021_3268_3273,0.9969423340413893
2021_3268_3276,0.9011080646000607
2021_3268_3277,0.9475252026208918
2021_3268_3283,0.9026598268409164
2021_3268_3291,0.995
2021_3268_3292,0.9906659262970982
2021_3268_3299,0.9967776974703302
2021_3268_3301,0.6367226615316088
2021_3268_3314,0.9533040271632333
2021_3268_3321,0.8979383637049315
2021_3268_3329,0.9258933842020897
2021_3268_3332,0.7794780239250425
2021_3268_3333,0.8843446910722634
2021_3268_3353,0.8843446910722634
2021_3268_3355,0.9624659545050284
2021_3268_3372,0.963712625352239
2021_3268_3376,0.41746385403393305
2021_3268_3377,0.9466463931193573
2021_3268_3378,0.9466463931193573
2021_3268_3390,0.0
2021_3268_3392,0.9950134868643687
2021_3268_3393,0.9282642528100449
2021_3268_3397,0.8546050121300498
2021_3268_3400,0.9086515138567779
2021_3268_3401,0.754421621853542
2021_3268_3407,0.9911400549648152
2021_3268_3413,0.9899944547136581
2021_3268_3416,0.9598480637491271
2021_3268_3417,0.69140125108759
2021_3268_3430,0.9987906654103674
2021_3268_3433,0.9898192471520914
2021_3268_3439,0.9246810980340937
2021_3268_3448,0.9570557297058889
2021_3268_3450,0.9457537085527666
2021_3268_3452,0.9026598268409164
2021_3268_3460,0.989087538357468
2021_3268_3461,0.9915903044876058
2021_3273_3276,0.02718724836807002
2021_3273_3277,0.05247479737910815
2021_3273_3283,0.027654920901412867
2021_3273_3291,0.552416173270057
2021_3273_3292,0.24557837814645844
2021_3273_3299,0.4868506666541439
2021_3273_3301,0.005346919332627169
2021_3273_3314,0.058924571642043566
2021_3273_3321,0.02627485836628119
2021_3273_3329,0.036905648063836664
2021_3273_3332,0.010724798043098038
2021_3273_3333,0.022914406332900216
2021_3273_3353,0.022914406332900216
2021_3273_3355,0.07291230327100329
2021_3273_3372,0.07531890196590658
2021_3273_3376,0.003
2021_3273_3377,0.05160967394802709
2021_3273_3378,0.05160967394802709
2021_3273_3390,0.0
2021_3273_3392,0.3796529188277162
2021_3273_3393,0.03817271864150969
2021_3273_3397,0.017708284122782258
2021_3273_3400,0.02960496591469655
2021_3273_3401,0.009334073702901943
2021_3273_3407,0.2554552382223425
2021_3273_3413,0.2328154708845536
2021_3273_3416,0.0683104614452087
2021_3273_3417,0.006824674167080959
2021_3273_3430,0.716960415392238
2021_3273_3433,0.22969792327839889
2021_3273_3439,0.03628737464776112
2021_3273_3448,0.06397901995195794
2021_3273_3450,0.050758049290166696
2021_3273_3452,0.027654920901412867
2021_3273_3460,0.21752237159140186
2021_3273_3461,0.2655894892611017
2021_3276_3277,0.664613714902144
2021_3276_3283,0.504384009667008
2021_3276_3291,0.977857853091627
2021_3276_3292,0.9209342114402085
2021_3276_3299,0.9713861749049618
2021_3276_3301,0.16132126892453993
2021_3276_3314,0.6914012510875895
2021_3276_3321,0.491232654683386
2021_3276_3329,0.5782654142979928
2021_3276_3332,0.27949451589028335
2021_3276_3333,0.4562707888897858
2021_3276_3353,0.4562707888897858
2021_3276_3355,0.7378169425240233
2021_3276_3372,0.7445447617776575
2021_3276_3376,0.07291230327100329
2021_3276_3377,0.6606935749540316
2021_3276_3378,0.6606935749540316
2021_3276_3390,0.0
2021_3276_3392,0.956329174161324
2021_3276_3393,0.5867945329541484
2021_3276_3397,0.3921193747687496
2021_3276_3400,0.5219065766859431
2021_3276_3401,0.2521341631242356
2021_3276_3407,0.9246810980340935
2021_3276_3413,0.9156733985621675
2021_3276_3416,0.724023242339543
2021_3276_3417,0.19735331157097327
2021_3276_3430,0.989087538357468
2021_3276_3433,0.9143093998155912
2021_3276_3439,0.5739829436562754
2021_3276_3448,0.7097892870112438
2021_3276_3450,0.6567512792224185
2021_3276_3452,0.504384009667008
2021_3276_3460,0.9086515138567778
2021_3276_3461,0.9282642528100447
2021_3277_3283,0.3393064250459684
2021_3277_3291,0.9570557297058889
2021_3277_3292,0.8546050121300498
2021_3277_3299,0.944846958245946
2021_3277_3301,0.08847871643359875
2021_3277_3314,0.5306503748493193
2021_3277_3321,0.3276141065005505
2021_3277_3329,0.4089600231629116
2021_3277_3332,0.16370801245627226
2021_3277_3333,0.29748814201443763
2021_3277_3353,0.29748814201443763
2021_3277_3355,0.5867945329541484
2021_3277_3372,0.5952718867894803
2021_3277_3376,0.03817271864150969
2021_3277_3377,0.495615990332992
2021_3277_3378,0.495615990332992
2021_3277_3390,0.0
2021_3277_3392,0.9170176561114827
2021_3277_3393,0.41746385403393305
2021_3277_3397,0.24557837814645844
2021_3277_3400,0.35520425676174366
2021_3277_3401,0.14539498786995048
2021_3277_3407,0.8610208453108965
2021_3277_3413,0.8456704302912875
2021_3277_3416,0.5696893467009436
2021_3277_3417,0.1103822945851443
2021_3277_3430,0.9786046558006417
2021_3277_3433,0.8433678098545789
2021_3277_3439,0.40472811321052027
2021_3277_3448,0.552416173270057
2021_3277_3450,0.49123265468338667
2021_3277_3452,0.3393064250459684
2021_3277_3460,0.8338769266703783
2021_3277_3461,0.8671975619164992
2021_3283_3291,0.9774749564508963
2021_3283_3292,0.9196478401140245
2021_3283_3299,0.9708946967310318
2021_3283_3301,0.15896270815047864
2021_3283_3314,0.6876470637294702
2021_3283_3321,0.4868506666541439
2021_3283_3329,0.5739829436562754
2021_3283_3332,0.27597675766045704
2021_3283_3333,0.45192364595646756
2021_3283_3353,0.45192364595646756
2021_3283_3355,0.7344105107388983
2021_3283_3372,0.7411950801640304
2021_3283_3376,0.07173574718995536
2021_3283_3377,0.6567512792224185
2021_3283_3378,0.6567512792224185
2021_3283_3390,0.0
2021_3283_3392,0.9555908967213982
2021_3283_3393,0.5825361459660675
2021_3283_3397,0.3879473461795225
2021_3283_3400,0.5175293009801181
2021_3283_3401,0.24884183375014526
2021_3283_3407,0.923450620053924
2021_3283_3413,0.88
2021_3283_3416,0.7205054841097166
2021_3283_3417,0.19459018023871888
2021_3283_3430,0.9888966278574612
2021_3283_3433,0.9129254361724045
2021_3283_3439,0.5696893467009436
2021_3283_3448,0.706163727525144
2021_3283_3450,0.6527872506141821
2021_3283_3452,0.5
2021_3283_3460,0.9071854475313939
2021_3283_3461,0.9270876967289966
2021_3291_3292,0.2087010330366074
2021_3291_3299,0.43461475729044824
2021_3291_3301,0.004336631591493649
2021_3291_3314,0.04828232075766079
2021_3291_3321,0.021395344199358377
2021_3291_3329,0.03011294042379479
2021_3291_3332,0.008707268203657437
2021_3291_3333,0.018647011950828993
2021_3291_3353,0.018647011950828993
2021_3291_3355,0.05990456823389587
2021_3291_3372,0.06191049511665281
2021_3291_3376,0.0017776705613669836
2021_3291_3377,0.04222926875311188
2021_3291_3378,0.04222926875311188
2021_3291_3390,0.0
2021_3291_3392,0.3314887123258291
2021_3291_3393,0.031154342983729585
2021_3291_3397,0.01439615092017377
2021_3291_3400,0.024122336838935533
2021_3291_3401,0.0075761608732609785
2021_3291_3407,0.21752237159140186
2021_3291_3413,0.19735331157097327
2021_3291_3416,0.05607405013858823
2021_3291_3417,0.0055367224153655015
2021_3291_3430,0.6723858934994498
2021_3291_3433,0.19459018023871888
2021_3291_3439,0.02960496591469655
2021_3291_3448,0.05247479737910815
2021_3291_3450,0.04152565512445432
2021_3291_3452,0.02252504354910377
2021_3291_3460,0.18383146485673493
2021_3291_3461,0.22660979076770538
2021_3292_3299,0.7445447617776575
2021_3292_3301,0.016245855094418126
2021_3292_3314,0.16132126892453993
2021_3292_3321,0.07654937994607594
2021_3292_3329,0.10532105851043694
2021_3292_3332,0.03223056377597295
2021_3292_3333,0.06720278058673997
2021_3292_3353,0.06720278058673997
2021_3292_3355,0.19459018023871852
2021_3292_3372,0.20014592850393118
2021_3292_3376,0.0067068323152274225
2021_3292_3377,0.14322950812915744
2021_3292_3378,0.14322950812915744
2021_3292_3390,0.0
2021_3292_3392,0.6527872506141815
2021_3292_3393,0.10867197539624483
2021_3292_3397,0.08
2021_3292_3400,0.08569060018440874
2021_3292_3401,0.028130405664715655
2021_3292_3407,0.5131493333458561
2021_3292_3413,0.48247069901988193
2021_3292_3416,0.18383146485673493
2021_3292_3417,0.020673196889719914
2021_3292_3430,0.8861262548178294
2021_3292_3433,0.47809342331405685
2021_3292_3439,0.10368002110208646
2021_3292_3448,0.17353942068261116
2021_3292_3450,0.14109095588077106
2021_3292_3452,0.0803521598859756
2021_3292_3460,0.4606246040408901
2021_3292_3461,0.5262804905822384
2021_3299_3301,0.009000000000000001
2021_3299_3314,0.06191049511665281
2021_3299_3321,0.027654920901412867
2021_3299_3329,0.038821820993828214
2021_3299_3332,0.011297584419566773
2021_3299_3333,0.024122336838935533
2021_3299_3353,0.024122336838935533
2021_3299_3355,0.07654937994607594
2021_3299_3372,0.0790657885597916
2021_3299_3376,0.002311314516956529
2021_3299_3377,0.05424629144723361
2021_3299_3378,0.05424629144723361
2021_3299_3390,0.0
2021_3299_3392,0.3921193747687496
2021_3299_3393,0.04015193625087302
2021_3299_3397,0.018647011950828993
2021_3299_3400,0.031154342983729585
2021_3299_3401,0.009833323036864513
2021_3299_3407,0.2655894892611017
2021_3299_3413,0.24234391332275163
2021_3299_3416,0.07173574718995536
2021_3299_3417,0.007190678081044975
2021_3299_3430,0.7275134698359206
2021_3299_3433,0.2391385453835412
2021_3299_3439,0.03817271864150969
2021_3299_3448,0.06720278058673997
2021_3299_3450,0.053353606880642765
